,uri,influentialCitationCount,isOpenAccess,isPublisherLicensed,numCitedBy,numCiting,paperId,url,venue,year,fieldsOfStudy,topics
10,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1044,0,False,False,0,0,94efb6311c0232b9bfcc6428b12a5f3ac41e71da,https://www.semanticscholar.org/paper/94efb6311c0232b9bfcc6428b12a5f3ac41e71da,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Digital library"", ""topicId"": ""20267"", ""url"": ""https://www.semanticscholar.org/topic/20267""}, {""topic"": ""Application framework"", ""topicId"": ""76496"", ""url"": ""https://www.semanticscholar.org/topic/76496""}]"
11,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/posters/A-1006,0,False,False,0,8,81595d0a1e96b6f312da7c1f32579b2523959ecf,https://www.semanticscholar.org/paper/81595d0a1e96b6f312da7c1f32579b2523959ecf,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Text Encoding Initiative"", ""topicId"": ""153008"", ""url"": ""https://www.semanticscholar.org/topic/153008""}, {""topic"": ""Library (computing)"", ""topicId"": ""7027"", ""url"": ""https://www.semanticscholar.org/topic/7027""}, {""topic"": ""XML"", ""topicId"": ""12722"", ""url"": ""https://www.semanticscholar.org/topic/12722""}, {""topic"": ""Digital photography"", ""topicId"": ""122509"", ""url"": ""https://www.semanticscholar.org/topic/122509""}, {""topic"": ""Identifier"", ""topicId"": ""10057"", ""url"": ""https://www.semanticscholar.org/topic/10057""}, {""topic"": ""Glossary"", ""topicId"": ""121891"", ""url"": ""https://www.semanticscholar.org/topic/121891""}, {""topic"": ""Digital image"", ""topicId"": ""10567"", ""url"": ""https://www.semanticscholar.org/topic/10567""}, {""topic"": ""The Proteolysis Map"", ""topicId"": ""1321774"", ""url"": ""https://www.semanticscholar.org/topic/1321774""}, {""topic"": ""Freedom of information laws by country"", ""topicId"": ""269055"", ""url"": ""https://www.semanticscholar.org/topic/269055""}, {""topic"": ""Usability"", ""topicId"": ""460"", ""url"": ""https://www.semanticscholar.org/topic/460""}, {""topic"": ""Librarian"", ""topicId"": ""14842"", ""url"": ""https://www.semanticscholar.org/topic/14842""}, {""topic"": ""Seamless3d"", ""topicId"": ""4101624"", ""url"": ""https://www.semanticscholar.org/topic/4101624""}, {""topic"": ""Printing"", ""topicId"": ""1281"", ""url"": ""https://www.semanticscholar.org/topic/1281""}, {""topic"": ""Name mangling"", ""topicId"": ""2783951"", ""url"": ""https://www.semanticscholar.org/topic/2783951""}]"
12,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1043,2,False,False,9,11,2697d4ca2f03e451b0d6756af8f5e3fc5daf0c77,https://www.semanticscholar.org/paper/2697d4ca2f03e451b0d6756af8f5e3fc5daf0c77,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Entity"", ""topicId"": ""6664"", ""url"": ""https://www.semanticscholar.org/topic/6664""}, {""topic"": ""Digital image"", ""topicId"": ""10567"", ""url"": ""https://www.semanticscholar.org/topic/10567""}, {""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Context (computing)"", ""topicId"": ""1236167"", ""url"": ""https://www.semanticscholar.org/topic/1236167""}, {""topic"": ""One-to-one (data model)"", ""topicId"": ""9560918"", ""url"": ""https://www.semanticscholar.org/topic/9560918""}]"
13,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1004,0,False,False,0,11,43bf92c96a72b9f2c641b80e5791afa0d452e8d5,https://www.semanticscholar.org/paper/43bf92c96a72b9f2c641b80e5791afa0d452e8d5,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Accessibility"", ""topicId"": ""3596"", ""url"": ""https://www.semanticscholar.org/topic/3596""}, {""topic"": ""Digital library"", ""topicId"": ""20267"", ""url"": ""https://www.semanticscholar.org/topic/20267""}, {""topic"": ""Digital electronics"", ""topicId"": ""198"", ""url"": ""https://www.semanticscholar.org/topic/198""}, {""topic"": ""Usability"", ""topicId"": ""460"", ""url"": ""https://www.semanticscholar.org/topic/460""}, {""topic"": ""Documentation"", ""topicId"": ""132"", ""url"": ""https://www.semanticscholar.org/topic/132""}]"
14,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/posters/A-1015,0,False,False,4,10,f3a1ef2974e3b4e95c812e73cdd6a65c2971141e,https://www.semanticscholar.org/paper/f3a1ef2974e3b4e95c812e73cdd6a65c2971141e,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""AGROVOC"", ""topicId"": ""527092"", ""url"": ""https://www.semanticscholar.org/topic/527092""}, {""topic"": ""Vocabulary"", ""topicId"": ""14901"", ""url"": ""https://www.semanticscholar.org/topic/14901""}, {""topic"": ""Bridging (networking)"", ""topicId"": ""46048"", ""url"": ""https://www.semanticscholar.org/topic/46048""}, {""topic"": ""Thesaurus"", ""topicId"": ""14892"", ""url"": ""https://www.semanticscholar.org/topic/14892""}, {""topic"": ""Document"", ""topicId"": ""5662"", ""url"": ""https://www.semanticscholar.org/topic/5662""}]"
15,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-996,0,False,False,2,21,4b182d4337a4ab17aab299d0abcd2628ecf2562f,https://www.semanticscholar.org/paper/4b182d4337a4ab17aab299d0abcd2628ecf2562f,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Best practice"", ""topicId"": ""8774"", ""url"": ""https://www.semanticscholar.org/topic/8774""}, {""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""WorldCat"", ""topicId"": ""478785"", ""url"": ""https://www.semanticscholar.org/topic/478785""}, {""topic"": ""Virtual community"", ""topicId"": ""7588"", ""url"": ""https://www.semanticscholar.org/topic/7588""}, {""topic"": ""Deployment environment"", ""topicId"": ""10948"", ""url"": ""https://www.semanticscholar.org/topic/10948""}, {""topic"": ""One-to-one (data model)"", ""topicId"": ""9560918"", ""url"": ""https://www.semanticscholar.org/topic/9560918""}]"
16,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1007,0,False,False,1,20,fbbf7c3a1cb8b08b1a7b3d1c21fcae8d3db7dd49,https://www.semanticscholar.org/paper/fbbf7c3a1cb8b08b1a7b3d1c21fcae8d3db7dd49,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""LaTeX"", ""topicId"": ""65738"", ""url"": ""https://www.semanticscholar.org/topic/65738""}, {""topic"": ""XML"", ""topicId"": ""12722"", ""url"": ""https://www.semanticscholar.org/topic/12722""}, {""topic"": ""MediaWiki"", ""topicId"": ""308311"", ""url"": ""https://www.semanticscholar.org/topic/308311""}, {""topic"": ""Experiment"", ""topicId"": ""378"", ""url"": ""https://www.semanticscholar.org/topic/378""}, {""topic"": ""HTML"", ""topicId"": ""3611"", ""url"": ""https://www.semanticscholar.org/topic/3611""}, {""topic"": ""The Wiki Way"", ""topicId"": ""1529100"", ""url"": ""https://www.semanticscholar.org/topic/1529100""}]"
17,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1037,2,False,False,17,26,cf0fa2e86c43723e0c3d5cee032631310f7d79f0,https://www.semanticscholar.org/paper/cf0fa2e86c43723e0c3d5cee032631310f7d79f0,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Functional Requirements for Bibliographic Records"", ""topicId"": ""485919"", ""url"": ""https://www.semanticscholar.org/topic/485919""}, {""topic"": ""Interoperability"", ""topicId"": ""21510"", ""url"": ""https://www.semanticscholar.org/topic/21510""}, {""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Usability"", ""topicId"": ""460"", ""url"": ""https://www.semanticscholar.org/topic/460""}, {""topic"": ""Experiment"", ""topicId"": ""378"", ""url"": ""https://www.semanticscholar.org/topic/378""}, {""topic"": ""Requirement"", ""topicId"": ""136"", ""url"": ""https://www.semanticscholar.org/topic/136""}]"
18,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1024,0,False,False,8,10,edd7bacc509c8087652373a4ba1d20981ab53bc7,https://www.semanticscholar.org/paper/edd7bacc509c8087652373a4ba1d20981ab53bc7,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Functional Requirements for Bibliographic Records"", ""topicId"": ""485919"", ""url"": ""https://www.semanticscholar.org/topic/485919""}, {""topic"": ""Domain model"", ""topicId"": ""11594"", ""url"": ""https://www.semanticscholar.org/topic/11594""}, {""topic"": ""Functional Requirements for Authority Data"", ""topicId"": ""1223078"", ""url"": ""https://www.semanticscholar.org/topic/1223078""}, {""topic"": ""FRSAD"", ""topicId"": ""1816769"", ""url"": ""https://www.semanticscholar.org/topic/1816769""}, {""topic"": ""Functional requirement"", ""topicId"": ""14859"", ""url"": ""https://www.semanticscholar.org/topic/14859""}]"
19,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/posters/A-1022,0,False,False,0,1,bbf5c99945d4d2d28bb75c9a87dd36c566258df0,https://www.semanticscholar.org/paper/bbf5c99945d4d2d28bb75c9a87dd36c566258df0,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Archive"", ""topicId"": ""2451"", ""url"": ""https://www.semanticscholar.org/topic/2451""}, {""topic"": ""Knowledge organization"", ""topicId"": ""234382"", ""url"": ""https://www.semanticscholar.org/topic/234382""}, {""topic"": ""InterViews"", ""topicId"": ""937298"", ""url"": ""https://www.semanticscholar.org/topic/937298""}, {""topic"": ""Digital data"", ""topicId"": ""32687"", ""url"": ""https://www.semanticscholar.org/topic/32687""}, {""topic"": ""Organizing (structure)"", ""topicId"": ""7824"", ""url"": ""https://www.semanticscholar.org/topic/7824""}]"
20,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1005,0,False,False,0,10,13184ef73c72be79b5c1746baeb556d0cc42fc04,https://www.semanticscholar.org/paper/13184ef73c72be79b5c1746baeb556d0cc42fc04,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""RSS"", ""topicId"": ""123493"", ""url"": ""https://www.semanticscholar.org/topic/123493""}, {""topic"": ""XML namespace"", ""topicId"": ""1113886"", ""url"": ""https://www.semanticscholar.org/topic/1113886""}, {""topic"": ""GeoRSS"", ""topicId"": ""1450792"", ""url"": ""https://www.semanticscholar.org/topic/1450792""}, {""topic"": ""Resource Description Framework"", ""topicId"": ""6020"", ""url"": ""https://www.semanticscholar.org/topic/6020""}, {""topic"": ""Webserver directory index"", ""topicId"": ""2194919"", ""url"": ""https://www.semanticscholar.org/topic/2194919""}, {""topic"": ""News aggregator"", ""topicId"": ""210281"", ""url"": ""https://www.semanticscholar.org/topic/210281""}, {""topic"": ""NOON state"", ""topicId"": ""1190836"", ""url"": ""https://www.semanticscholar.org/topic/1190836""}, {""topic"": ""Documentation"", ""topicId"": ""132"", ""url"": ""https://www.semanticscholar.org/topic/132""}, {""topic"": ""HTTP 404"", ""topicId"": ""28678"", ""url"": ""https://www.semanticscholar.org/topic/28678""}, {""topic"": ""Surround sound"", ""topicId"": ""1380"", ""url"": ""https://www.semanticscholar.org/topic/1380""}, {""topic"": ""Wiki"", ""topicId"": ""16233"", ""url"": ""https://www.semanticscholar.org/topic/16233""}]"
21,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1041,0,False,False,0,25,905d05ddf068574f5ff04e52bc43362b3753e0d1,https://www.semanticscholar.org/paper/905d05ddf068574f5ff04e52bc43362b3753e0d1,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Tetris"", ""topicId"": ""177039"", ""url"": ""https://www.semanticscholar.org/topic/177039""}, {""topic"": ""Function overloading"", ""topicId"": ""171399"", ""url"": ""https://www.semanticscholar.org/topic/171399""}, {""topic"": ""Video game design"", ""topicId"": ""316185"", ""url"": ""https://www.semanticscholar.org/topic/316185""}, {""topic"": ""Communication endpoint"", ""topicId"": ""1681276"", ""url"": ""https://www.semanticscholar.org/topic/1681276""}, {""topic"": ""TOM"", ""topicId"": ""410560"", ""url"": ""https://www.semanticscholar.org/topic/410560""}]"
22,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-997,0,False,False,0,0,ac3e9a92234a73c2d4ab56aa54fa1cfa3444f308,https://www.semanticscholar.org/paper/ac3e9a92234a73c2d4ab56aa54fa1cfa3444f308,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Digital library"", ""topicId"": ""20267"", ""url"": ""https://www.semanticscholar.org/topic/20267""}, {""topic"": ""Secondary source"", ""topicId"": ""148526"", ""url"": ""https://www.semanticscholar.org/topic/148526""}]"
23,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/posters/A-1008,0,False,False,0,6,f9f5d7ac497b49ff8a20e64d6cb17b0459abc52a,https://www.semanticscholar.org/paper/f9f5d7ac497b49ff8a20e64d6cb17b0459abc52a,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""Persistent identifier"", ""topicId"": ""819597"", ""url"": ""https://www.semanticscholar.org/topic/819597""}, {""topic"": ""Europeana"", ""topicId"": ""755048"", ""url"": ""https://www.semanticscholar.org/topic/755048""}, {""topic"": ""Virtual artifact"", ""topicId"": ""1477125"", ""url"": ""https://www.semanticscholar.org/topic/1477125""}, {""topic"": ""Bor\u016fvka's algorithm"", ""topicId"": ""1160340"", ""url"": ""https://www.semanticscholar.org/topic/1160340""}]"
24,https://w3id.org/scholarlydata/inproceedings/dc-2010/paper/main/A-1018,1,False,False,1,47,13f5c47b6bf612a03a5858dd6a0ba9314bb75dd8,https://www.semanticscholar.org/paper/13f5c47b6bf612a03a5858dd6a0ba9314bb75dd8,Dublin Core Conference,2010.0,"[""Computer Science""]","[{""topic"": ""ViBe"", ""topicId"": ""555043"", ""url"": ""https://www.semanticscholar.org/topic/555043""}, {""topic"": ""Cyberinfrastructure"", ""topicId"": ""109969"", ""url"": ""https://www.semanticscholar.org/topic/109969""}, {""topic"": ""Interoperability"", ""topicId"": ""21510"", ""url"": ""https://www.semanticscholar.org/topic/21510""}, {""topic"": ""Dublin Core"", ""topicId"": ""302105"", ""url"": ""https://www.semanticscholar.org/topic/302105""}, {""topic"": ""Heterogeneous computing"", ""topicId"": ""45588"", ""url"": ""https://www.semanticscholar.org/topic/45588""}, {""topic"": ""Browsing"", ""topicId"": ""11604"", ""url"": ""https://www.semanticscholar.org/topic/11604""}, {""topic"": ""Habitat"", ""topicId"": ""4732"", ""url"": ""https://www.semanticscholar.org/topic/4732""}]"
